id,element,ff_type,charge,x,y,z
1,O,oc23,-0.55000001192092896,1.6912565310000001,1.4891654759999999,2.7644806059999998
2,O,oc23,-0.55000001192092896,3.5237706809999998,0.89536616199999997,4.5241196910000001
3,O,oc23,-0.55000001192092896,3.0901620639999998,2.809617045,6.3142288479999999
4,O,oc23,-0.55000001192092896,0.643961173,2.0621686029999999,5.7797010819999999
5,O,oc23,-0.55000001192092896,4.0934576820000004,3.3413311129999999,4.0459048710000003
6,O,oc23,-0.55000001192092896,0.92862236300000001,3.9746153340000001,2.1012179340000001
7,Si,sc4,1.1000000238418579,2.5086137850000001,0.24097787700000001,3.379319534
8,Si,sc4,1.1000000238418579,4.0943516789999999,2.2513534900000001,5.1943645700000003
9,Si,sc4,1.1000000238418579,1.6558269489999999,2.6671331669999998,1.6145969549999999
10,O,oc24,-0.67500001192092896,1.0073536430000001,2.107030462,0.204401579
11,O,oc24,-0.67500001192092896,3.15145016,3.152486058,1.2258626349999999
12,H,hoy,0.40000000596046448,0.68964233799999997,1.2273160869999999,0.32692568599999999
13,O,oc23,-0.55000001192092896,1.710030588,10.013538522999999,2.4015772950000001
14,O,oc23,-0.55000001192092896,3.4183003439999999,9.4402635309999994,4.4304032639999997
15,O,oc23,-0.55000001192092896,3.0105228240000002,11.24426536,6.2376790739999999
16,O,oc23,-0.55000001192092896,0.54929303900000004,10.390887786,5.659534506
17,O,oc23,-0.55000001192092896,3.9614649320000002,11.943616947000001,4.0460132089999998
18,O,oc23,-0.55000001192092896,1.011446195,12.618871921,2.173393672
19,Si,sc4,1.1000000238418579,2.5777292840000001,8.7809400750000002,3.216780253
20,Si,sc4,1.1000000238418579,3.9507349230000002,10.751184592,5.1051965490000004
21,Si,sc4,1.1000000238418579,1.7827744729999999,11.40778635,1.469614814
22,O,oc24,-0.67500001192092896,1.158921627,11.270950781,-0.0078719670000000005
23,O,oc24,-0.67500001192092896,3.2468784730000002,11.965301261,1.0213710170000001
24,H,hoy,0.40000000596046448,3.2304869410000001,12.886493626,1.292531694
25,H,hoy,0.40000000596046448,0.76982611000000001,10.400786674000001,0.075645747999999999
26,O,oc23,-0.55000001192092896,1.579650824,18.589376311999999,2.69839172
27,O,oc23,-0.55000001192092896,3.5923119620000001,18.044456481000001,4.351041178
28,O,oc23,-0.55000001192092896,3.1770647400000001,19.78834561,6.2971042759999998
29,O,oc23,-0.55000001192092896,0.669035614,19.20942028,5.6985666400000001
30,O,oc23,-0.55000001192092896,4.1607262540000001,20.626234967999999,4.0864452309999999
31,O,oc23,-0.55000001192092896,1.108913673,20.968048980999999,2.2085139969999998
32,Si,sc4,1.1000000238418579,2.4628288070000002,17.436496324,3.3339664130000002
33,Si,sc4,1.1000000238418579,4.1319067130000002,19.381689655999999,5.0766432100000003
34,Si,sc4,0.72500002384185791,1.3818647639999999,19.587144879,1.4819865029999999
35,O,oc24,-0.89999997615814209,0.14497078699999999,19.112786309000001,0.61128794799999997
